Year,Month,Day,AZN.L,BBY.L,UU.L,VOD.L,LRE.L,JD.L,GSK.L,PRU.L,BATS.L,BT-A.L,^FTSE,GBPUSD=X
2013,2,1,2132.9375,219.902481,487.48764,100.48716,433.690155,7.115699,908.073181,622.542114,2054.531982,189.171509,6347.200195,1.587024
2013,2,4,2113.474365,217.457291,486.154816,98.778099,431.589905,6.929668,901.506775,602.865784,2025.512329,187.88559,6246.799805,1.5705
2013,2,5,2132.589844,218.435364,488.487183,99.212608,433.16507,6.887812,902.131958,602.865784,2031.06958,192.10054,6282.799805,1.575547
2013,2,6,2127.724609,219.739456,490.819794,98.691185,440.515839,7.08082,906.197083,601.897949,2027.982666,194.815216,6295.299805,1.566661
2013,2,7,2100.267334,219.820923,483.822388,99.560226,443.403503,7.143605,899.005188,590.930908,2001.432373,190.743179,6228.399902,1.566416
2013,2,8,2085.322754,220.55452,484.821869,100.747879,436.577942,7.245921,902.131958,600.285156,2025.512329,190.528854,6263.899902,1.571018
2013,2,11,2098.182129,222.184616,485.155151,100.60302,441.040894,7.301732,908.698486,605.768677,2031.99585,190.814606,6277.100098,1.580228
2013,2,12,2098.182129,222.592194,486.487976,100.516121,440.253265,7.394746,911.512817,609.316895,2050.828125,193.957962,6338.399902,1.56568
2013,2,13,2135.830811,224.140747,486.154816,99.444305,448.916595,7.348239,915.577698,609.316895,2068.116455,197.101288,6359.100098,1.567644
2013,2,14,2119.540283,222.836624,478.824066,97.069008,446.553833,7.404048,916.203247,609.961975,2064.411133,195.529617,6327.399902,1.553302
2013,2,15,2125.694336,223.407227,479.823883,97.21386,453.117035,7.534271,920.268372,609.639465,2062.559082,196.672623,6328.299805,1.548659
2013,2,19,2134.744629,223.16272,483.489044,94.72271,457.579987,7.469159,929.336609,625.444946,2093.123047,197.815628,6379.100098,1.547748
2013,2,20,2139.450684,229.683151,490.819794,94.143318,457.05481,7.441255,943.302063,630.283447,2144.987061,200.744705,6395.399902,1.542734
2013,2,21,2106.869873,226.178406,488.487183,92.69503,456.0047,7.418001,929.971313,622.219482,2123.377197,195.743942,6291.5,1.522997
2013,2,22,2137.641113,230.498215,493.152252,94.461998,464.143066,7.441255,938.858826,622.542114,2132.020996,197.958572,6335.700195,1.526252
2013,2,25,2156.102783,233.758377,490.15329,95.07032,465.455597,7.441255,936.636658,622.219482,2116.276855,194.100845,6355.399902,1.50973
2013,2,26,2134.020508,231.720764,486.487976,93.795769,466.505646,7.487763,925.527832,608.026733,2112.880371,190.385971,6270.399902,1.516415
2013,2,27,2165.15332,234.573471,490.486603,95.649643,471.756134,7.669144,922.988586,627.702881,2109.176514,192.886353,6325.899902,1.512997
2013,2,28,2168.772949,232.61734,491.152954,95.910362,477.531799,7.59008,924.25824,633.186401,2120.598877,191.243271,6360.799805,1.51676
2013,3,1,2181.081543,233.432388,492.485779,97.503525,482.519745,7.441255,930.60614,636.411987,2165.97998,191.814743,6378.600098,1.51653
2013,3,4,2177.822998,231.557785,496.484283,97.155899,485.932495,7.441255,927.114868,637.702209,2200.557129,189.600128,6345.600098,1.503601
2013,3,5,2202.802002,234.247437,498.150391,97.67733,476.744171,7.613334,935.684265,654.797913,2201.792236,191.814743,6432,1.512859
2013,3,6,2194.837402,233.921478,494.485138,104.281837,472.543823,7.441255,935.049744,649.637085,2172.771973,190.314545,6427.600098,1.513775
2013,3,7,2195.199219,223.325745,483.822388,103.47081,471.493744,7.478461,942.032837,654.797913,2171.537109,188.600006,6439.200195,1.499678
2013,3,8,2200.991211,228.134506,474.159149,106.801994,472.543823,7.627286,943.302063,655.443237,2199.322754,190.743179,6483.600098,1.50263
2013,3,11,2200.267334,225.770905,482.156281,107.613098,472.543823,7.599382,947.111206,662.53949,2240.072998,193.243546,6503.600098,1.491002
2013,3,12,2222.71167,221.695587,475.825287,107.178574,469.393616,7.497065,951.236816,663.829651,2230.811768,192.52916,6510.600098,1.490535
2013,3,13,2219.815918,219.820923,476.158508,105.585388,472.543823,7.520319,946.793579,725.76123,2212.244629,189.88588,6481.5,1.490535
2013,3,14,2225.607422,216.72377,468.161438,106.91787,476.481628,7.464508,950.602234,745.114746,2200.520996,198.172882,6529.399902,1.492537
2013,3,15,2222.349609,226.667465,459.164734,106.164742,471.756134,7.143605,949.650085,744.469788,2214.462158,194.529449,6489.700195,1.509001
2013,3,18,2207.869873,221.288055,455.832611,107.149635,478.581909,6.887812,946.476196,719.310059,2206.857666,193.45787,6457.899902,1.510757
2013,3,19,2218.729736,211.507401,463.496429,108.684898,477.269196,6.883161,960.759155,716.084595,2222.066406,192.814896,6441.299805,1.50989
2013,3,20,2200.991211,211.018311,463.496429,107.642052,476.985138,6.99478,963.933044,715.439331,2227.136475,194.815216,6432.700195,1.509662
2013,3,21,2268.324463,201.889679,472.493103,106.338554,466.473816,7.022684,967.424316,696.730957,2212.878174,190.243088,6388.600098,1.509662
2013,3,22,2342.897461,198.792496,472.493103,106.280602,467.041931,7.031986,967.424316,710.278381,2210.343018,197.672791,6392.799805,1.518211
2013,3,25,2357.739502,194.06514,468.827698,108.453148,465.905731,6.883161,966.78949,692.860168,2223.650879,200.601776,6378.399902,1.524599
2013,3,26,2357.739502,191.619965,470.160583,108.771812,463.348877,6.469241,957.267883,708.343018,2215.412842,198.315735,6399.399902,1.517911
2013,3,27,2351.585693,190.723404,469.160828,107.757889,461.076111,6.571558,969.328308,693.884094,2226.502197,196.101151,6387.600098,1.5163
2013,3,28,2388.872314,191.375458,472.159851,108.105507,459.655792,6.455288,976.628479,703.127136,2235.056885,198.601501,6411.700195,1.512905
2013,4,2,2418.194824,192.761063,470.827057,111.234024,463.064789,6.492495,983.929016,715.010864,2274.980713,201.244766,6490.700195,1.522302
2013,4,3,2390.682373,188.767288,471.82663,107.844803,460.507935,6.566908,983.29425,711.049683,2257.237549,198.958694,6420.299805,1.510802
2013,4,4,2380.908447,185.099533,473.825958,107.062721,452.837585,6.329717,977.580994,696.52478,2249.31543,195.458191,6344.100098,1.514005
2013,4,5,2376.563965,184.039948,469.827423,105.788162,454.542084,6.511098,964.567749,681.339966,2224.284912,189.88588,6249.799805,1.522626
2013,4,8,2391.043945,183.958435,470.493927,107.062721,455.962524,6.706431,971.233093,679.359253,2245.830078,189.814484,6276.899902,1.53492
2013,4,9,2397.198242,190.234344,472.493103,108.62693,461.644409,6.678526,976.945984,679.359253,2237.275391,191.529007,6313.200195,1.526252
2013,4,10,2408.058838,197.895905,478.157715,109.611824,463.632996,6.771542,983.611389,703.787292,2268.643799,197.887161,6387.399902,1.532332
2013,4,11,2406.972656,204.17186,479.490662,109.95945,463.348877,6.766892,993.768188,713.690369,2281.634277,199.67308,6416.100098,1.532567
2013,4,12,2403.352783,203.927353,480.490112,110.393913,463.064789,6.757589,996.307312,701.80658,2274.980713,198.744354,6384.399902,1.539172
2013,4,15,2418.194824,201.237625,492.485779,110.654648,460.792114,6.650622,1035.029785,701.146362,2277.832275,198.315735,6343.600098,1.535391
2013,4,16,2400.456543,199.607544,487.48764,110.017334,454.826111,6.901764,1015.668457,695.20459,2237.593018,196.029694,6304.600098,1.52973
2013,4,17,2387.424316,197.406891,493.152252,109.6408,461.076111,6.929668,1020.111877,672.757141,2241.711182,196.31546,6244.200195,1.536098
2013,4,18,2414.936279,197.488373,490.819794,111.523689,463.917023,6.925018,1052.486572,682.6604,2204.956787,197.172729,6243.700195,1.52439
2013,4,19,2422.538818,200.993134,494.818298,111.958122,464.201111,6.845955,1048.677734,683.980835,2234.740723,198.315735,6286.600098,1.528351
2013,4,22,2425.43457,202.62326,494.485138,112.856148,461.076111,6.827352,1049.947021,681.339966,2219.849121,197.601395,6280.600098,1.522534
2013,4,23,2451.499268,207.106079,497.484009,113.000984,467.894287,7.073842,1065.499634,723.593506,2254.385254,202.673553,6406.100098,1.529988
2013,4,24,2454.395508,206.853088,492.15271,111.929199,474.428375,7.199414,1065.182495,724.253723,2248.365234,203.102188,6431.799805,1.522997
2013,4,25,2407.696533,207.443375,490.486603,113.783081,481.814667,7.292429,1067.721313,720.292542,2275.614014,206.245514,6442.600098,1.527977
2013,4,26,2404.438477,207.780655,488.154175,114.246605,488.064606,7.673795,1068.990845,739.438721,2279.098877,204.173767,6426.399902,1.543686
2013,4,29,2434.485107,187.963928,493.818695,114.0438,486.644135,7.859827,1071.212646,732.176392,2275.614014,200.673264,6458,1.549187
2013,4,30,2420.005127,182.061066,493.485443,113.667221,480.962341,7.952842,1054.073242,729.535583,2259.772217,197.315613,6430.100098,1.549427
2013,5,2,2401.542725,175.061981,492.485779,112.363716,480.110077,7.952842,1051.851807,738.118347,2302.863525,199.387344,6460.700195,1.557196
2013,5,3,2417.833008,175.905228,493.485443,112.27681,476.70105,7.855175,1046.138306,762.546082,2299.378418,196.458328,6521.5,1.553712
2013,5,7,2400.094482,180.627502,493.818695,112.595421,471.587341,7.790064,1048.994995,755.94397,2302.229248,201.387665,6557.299805,1.55376
2013,5,8,2402.266113,181.386459,495.817932,111.842293,471.587341,7.904694,1051.241455,769.808533,2328.211182,201.673386,6583.5,1.547988
2013,5,9,2408.421143,179.952896,495.484741,111.465721,462.496704,7.976337,1055.41272,777.070801,2334.865234,196.958435,6592.700195,1.554291
2013,5,10,2420.005127,181.217789,492.15271,112.595421,468.462402,7.928575,1071.778687,772.449341,2360.530273,221.104874,6625,1.544592
2013,5,13,2416.74707,182.314056,492.819031,112.102989,469.598785,8.06231,1081.726074,767.167664,2370.035645,218.461655,6631.799805,1.534189
2013,5,14,2420.005127,187.795273,506.813843,112.102989,467.610138,7.976337,1087.822998,767.827759,2374.154053,222.533691,6686.100098,1.530901
2013,5,15,2443.173096,192.095901,508.146729,113.087914,465.337433,7.94768,1102.263306,779.711731,2380.807861,223.319504,6693.600098,1.522719
2013,5,16,2454.032715,190.915359,507.480255,114.159683,467.894287,8.071863,1095.845215,781.032227,2372.570313,225.962784,6687.799805,1.523995
2013,5,17,2449.327148,191.589966,509.812714,114.536247,463.632996,8.301123,1099.054077,787.634338,2384.293457,224.319717,6723.100098,1.527697
2013,5,20,2454.757568,190.831024,522.807861,114.478317,461.360199,8.262913,1104.830322,779.051514,2390.314209,230.17775,6755.600098,1.518119
2013,5,21,2457.653076,196.480896,524.473999,115.810829,462.496704,8.549487,1117.986694,792.915955,2381.758545,230.24913,6803.899902,1.526228
2013,5,22,2523.538086,198.84201,520.808838,114.014824,461.360199,8.59725,1137.882202,794.236328,2377.640137,229.677658,6840.299805,1.516001
2013,5,23,2480.821533,199.179367,524.807251,112.13195,451.985291,8.406199,1117.986694,764.526794,2354.192627,224.391144,6696.799805,1.503511
2013,5,24,2481.907715,199.432343,524.473999,112.711342,451.701202,8.453962,1122.800171,755.283752,2348.489746,219.819,6654.299805,1.509502
2013,5,28,2549.602295,200.106964,524.473999,114.536247,453.121704,8.616356,1143.658203,766.507507,2397.918213,223.319504,6762,1.510894
2013,5,29,2500.369385,200.52861,503.14856,111.784378,446.871765,8.645013,1107.71814,751.322632,2323.775635,218.175873,6627.200195,1.502607
2013,5,30,2489.871582,202.974045,505.481079,111.813332,440.053558,8.549487,1105.151001,760.565491,2319.656006,216.747101,6657,1.513134
2013,5,31,2452.94751,196.565277,503.814911,111.205017,451.985291,8.707105,1099.696411,737.458069,2295.892334,215.818375,6583.100098,1.522905
2013,6,3,2427.96875,196.059296,503.48175,109.264214,445.735382,8.590085,1093.278198,728.215027,2283.535156,210.246109,6525.100098,1.520913
2013,6,4,2420.366699,192.348923,502.482056,111.262962,432.667328,8.625907,1085.897705,734.157043,2302.863525,211.746368,6558.600098,1.532144
2013,6,5,2383.080322,184.759552,497.150787,108.62693,429.542236,8.788299,1068.569458,711.049683,2253.751709,210.103241,6419.299805,1.530386
2013,6,6,2375.115967,181.133484,491.152954,109.003525,417.04245,8.645013,1052.845581,699.825867,2216.679443,215.532608,6336.100098,1.540334
2013,6,7,2390.320557,182.145401,499.149994,111.147102,430.394562,8.735762,1066.964966,738.118347,2235.374512,223.462402,6412,1.560257
2013,6,10,2395.026367,190.831024,489.486908,111.089157,430.67865,8.769197,1071.457153,723.593506,2230.621826,220.03334,6400.5,1.553109
2013,6,11,2372.219727,186.614716,487.820862,111.234024,423.860535,8.664118,1070.17395,696.52478,2223.333496,217.890137,6340.100098,1.553109
2013,6,12,2363.531494,184.422195,485.155151,111.956383,424.712799,8.692776,1078.517212,697.845276,2218.26416,220.962006,6299.5,1.553109
2013,6,13,2345.06958,187.373627,486.821198,110.533707,424.42868,8.186492,1078.837769,708.408813,2207.174561,219.819,6304.600098,1.568135
2013,6,14,2345.431641,187.036346,486.154816,111.368759,443.178558,8.406199,1074.666504,706.428101,2198.303223,223.176666,6308.299805,1.571388
2013,6,17,2350.499512,188.385559,482.822723,113.007935,444.883179,8.578145,1082.046997,709.729187,2197.352783,222.8909,6330.5,1.572302
2013,6,18,2353.395752,188.638519,484.155548,114.028481,444.59906,8.501725,1075.629028,717.651733,2203.055664,228.105972,6374.200195,1.571783
2013,6,19,2346.517822,190.99971,476.159821,112.234734,431.530914,8.430081,1068.569458,705.107605,2209.392822,224.105408,6348.799805,1.563697
2013,6,20,2250.94873,186.108734,457.925385,109.946083,431.246826,8.410975,1032.629883,685.301331,2120.040527,217.461502,6159.5,1.548251
2013,6,21,2252.758301,186.36174,446.571869,108.770866,428.973999,8.024101,1019.152039,686.621643,2125.427002,219.60466,6116.200195,1.551711
2013,6,24,2210.041504,185.940079,451.044556,108.801773,427.837738,8.277241,1016.264404,672.096985,2086.771729,214.46106,6029.100098,1.538911
2013,6,25,2218.729736,197.492813,457.925385,111.461563,431.246826,8.260526,1017.868469,680.67981,2107.050293,217.81868,6101.899902,1.544735
2013,6,26,2255.292236,198.589081,462.398041,113.409966,432.38324,8.449187,1039.689087,699.165833,2151.092285,218.175873,6165.5,1.541687
2013,6,27,2282.080566,201.287521,467.902771,115.265602,442.042175,8.453962,1057.97998,718.31189,2179.291992,220.747696,6243.399902,1.532591
2013,6,28,2255.292236,201.034546,470.655121,116.193382,449.996582,8.410975,1057.659058,709.729187,2133.982422,220.890594,6215.5,1.525832
2013,7,1,2281.356689,193.951111,471.343201,116.65731,460.223907,8.356049,1064.397583,726.234436,2184.361572,226.820084,6307.799805,1.520473
2013,7,2,2297.2854,186.614716,478.224243,117.461395,456.81488,8.408588,1071.778687,726.234436,2177.073975,225.891342,6303.899902,1.521653
2013,7,3,2269.048584,185.602798,472.031494,115.884117,460.223907,8.592473,1062.793213,718.97229,2143.487793,227.034393,6229.899902,1.515289
2013,7,5,2326.607422,182.061066,483.384918,118.605721,459.655792,8.594862,1098.733154,726.894714,2205.273193,235.249893,6375.5,1.503895
2013,7,8,2347.241943,178.519363,484.761078,118.698502,457.951141,8.578145,1109.964478,736.797791,2241.394043,239.464844,6450.100098,1.48794
2013,7,9,2375.839844,185.265488,492.674103,119.966515,455.962524,8.692776,1116.061279,738.118347,2251.532959,238.607574,6513.100098,1.495372
2013,7,10,2367.151855,185.096832,489.233643,119.069664,457.382965,8.702327,1125.046631,735.477417,2206.54126,239.822067,6505,1.486149
2013,7,11,2353.033691,190.325089,495.082458,118.482033,456.530731,8.554263,1118.307617,732.83667,2214.779297,241.036484,6543.399902,1.518003
2013,7,12,2365.341797,186.108734,485.793213,119.873741,459.371704,8.836062,1122.479492,738.118347,2202.739014,242.322372,6544.899902,1.517865
2013,7,15,2361.721924,186.108734,489.577637,120.925301,460.223907,8.59725,1119.591431,742.739868,2223.333496,245.751511,6586.100098,1.510369
2013,7,16,2367.151855,188.638519,490.609833,119.657249,457.667084,8.36799,1095.845215,746.700989,2215.096191,241.750839,6556.399902,1.510004
2013,7,17,2379.459961,193.023514,488.545532,118.945885,459.371704,8.363213,1101.942505,748.681702,2223.016846,238.607574,6571.899902,1.513844
2013,7,18,2392.854248,195.80629,495.426514,118.358261,462.496704,8.382318,1108.360107,759.905457,2218.581299,237.250198,6634.399902,1.520982
2013,7,19,2374.75415,195.63765,500.587128,119.90464,461.644409,8.358438,1100.659058,764.526794,2199.253174,241.536636,6630.700195,1.522209
2013,7,22,2371.857666,198.673416,493.018158,119.997429,460.792114,8.59725,1087.181274,764.526794,2210.977051,245.179977,6623.200195,1.528491
2013,7,23,2382.356201,202.805389,490.609833,119.317055,449.712585,8.625907,1073.382813,761.225769,2183.727539,242.822479,6597.399902,1.536523
2013,7,24,2380.908447,204.744919,488.889587,119.750023,444.883179,8.645013,1078.837769,771.129028,2186.262695,244.322678,6620.399902,1.537492
2013,7,25,2374.75415,204.491928,493.706238,119.688171,463.632996,8.396647,1081.405151,772.449341,2167.885254,238.893311,6588,1.530854
2013,7,26,2356.653809,205.925476,493.018158,119.100533,459.371704,8.453962,1067.928101,755.283752,2166.30127,240.60791,6554.799805,1.538177
2013,7,29,2369.686279,209.888824,491.297882,120.244873,464.485138,8.520831,1074.987183,758.5849,2184.995361,240.465042,6560.299805,1.539243
2013,7,30,2387.786377,209.973175,496.458618,120.677841,461.644409,8.415753,1074.666504,771.129028,2194.183838,244.394165,6571,1.534166
2013,7,31,2414.574707,208.202286,496.458618,122.162308,458.519287,8.778748,1080.76355,770.46875,2221.750244,243.394012,6621.100098,1.524204
2013,8,1,2413.850342,209.973175,497.14679,123.832436,461.360199,8.396647,1099.054077,783.673096,2266.426025,244.822845,6682,1.517497
2013,8,2,2412.764893,212.334305,498.866974,123.306671,463.348877,8.716655,1099.054077,786.313965,2247.0979,242.608185,6647.899902,1.512036
2013,8,5,2388.148682,211.996979,499.898987,122.471642,462.496704,8.415753,1094.240723,785.653625,2236.641602,242.108078,6619.600098,1.528725
2013,8,6,2368.96167,208.708252,498.52298,122.564407,457.667084,8.59725,1087.181274,787.634338,2232.839355,241.893753,6604.200195,1.535391
2013,8,7,2332.761963,204.660599,492.674103,122.286057,434.655884,8.836062,1083.289185,785.653625,2182.143555,239.271591,6511.200195,1.534495
2013,8,8,2334.209473,205.672516,493.706238,121.72934,437.212708,8.883825,1076.478149,784.333252,2184.677979,237.81488,6529.700195,1.549691
2013,8,9,2342.173584,205.588196,491.297882,121.667503,433.235474,8.855167,1078.748535,781.692261,2195.767822,240.728363,6583.399902,1.553591
2013,8,12,2368.238037,208.455292,487.169312,121.358223,431.815094,8.936364,1080.370605,813.382629,2186.262695,239.635803,6574.299805,1.551398
2013,8,13,2397.560547,210.900787,486.825439,122.286057,427.553711,9.089204,1089.776123,802.158936,2193.866943,241.311081,6611.899902,1.54581
2013,8,14,2395.127441,196.565277,485.105042,120.801514,426.133301,9.199058,1090.749023,804.799866,2184.995361,237.596344,6587.399902,1.54507
2013,8,15,2353.476807,190.578049,473.407501,119.28611,426.133301,8.950693,1075.180664,785.653625,2162.499023,237.159302,6483.299805,1.551614
2013,8,16,2358.636963,207.190384,472.375397,118.945885,428.689941,9.203835,1073.559082,791.595642,2153.310547,237.304962,6500,1.564211
2013,8,19,2349.053955,210.563446,470.655121,117.430489,423.008148,9.203835,1067.072266,783.012878,2150.458252,234.682877,6465.700195,1.5625
2013,8,20,2361.954102,207.780655,473.407501,117.646957,420.451538,8.902929,1078.099487,757.924683,2158.696533,239.053101,6453.5,1.564896
2013,8,21,2346.841553,212.249985,470.655121,117.523293,417.426971,8.869495,1073.883423,750.418396,2132.045654,238.470413,6390.799805,1.566392
2013,8,22,2381.120605,212.502975,472.375397,117.554192,417.141724,8.912482,1081.018799,747.750305,2137.183838,240.728363,6446.899902,1.56167
2013,8,23,2393.284668,213.852188,475.127747,118.605721,421.42157,8.955469,1085.235352,761.757996,2139.110107,242.039429,6492.100098,1.559722
2013,8,27,2392.178711,211.406723,468.590912,117.585075,416.856415,8.950693,1087.829956,743.081055,2105.074219,237.596344,6441,1.558482
2013,8,28,2371.537354,210.647766,469.967072,117.090263,412.005798,8.907705,1081.66748,729.740173,2082.5979,235.26561,6430.100098,1.554799
2013,8,29,2364.90332,210.816437,476.848053,126.646751,413.717804,8.993678,1085.55957,735.74353,2100.579102,240.946854,6483.100098,1.552747
2013,8,30,2342.787598,207.780655,466.870758,127.574638,410.294037,8.955469,1067.396484,719.067627,2090.304199,236.940811,6412.899902,1.550652
2013,9,3,2325.094971,217.731201,468.934967,125.255035,411.149933,9.170399,1080.370605,735.076538,2096.084473,246.118347,6468.399902,1.554702
2013,9,4,2319.565674,221.104263,467.902771,128.038528,419.424316,9.074875,1080.694336,736.410645,2089.662354,247.939301,6474.700195,1.556372
2013,9,5,2317.354736,222.622162,468.934967,130.234299,420.850861,9.141742,1071.9375,749.751343,2099.615967,249.468887,6532.399902,1.562207
2013,9,6,2298.1875,222.622162,468.246826,130.358017,428.554535,9.332794,1070.964478,747.750305,2112.459229,249.760239,6547.299805,1.558992
2013,9,9,2297.449951,222.284851,463.086121,130.141556,429.695892,9.313687,1063.828857,758.422852,2124.340088,249.833069,6530.700195,1.563599
2013,9,10,2309.982178,226.66983,467.902771,128.595169,440.538116,9.318463,1036.908691,781.102234,2132.045654,254.130524,6584,1.56976
2013,9,11,2330.623779,228.60936,467.902771,129.986938,437.970276,9.304133,1050.206787,775.765869,2137.825195,252.382416,6588.399902,1.573292
2013,9,12,2355.319336,231.139145,470.655121,129.955963,432.549164,9.280253,1050.206787,773.764771,2129.477295,253.62059,6589,1.582604
2013,9,13,2340.206787,231.05481,468.246826,131.13121,433.40509,9.318463,1052.152832,778.43396,2123.05542,251.581192,6583.799805,1.580453
2013,9,16,2380.384521,234.596527,473.063507,132.306458,438.540924,9.399661,1046.963501,793.108765,2152.596436,252.528122,6622.899902,1.593626
2013,9,17,2373.749512,233.247314,483.729065,130.667328,436.543671,9.791313,1041.125244,782.436279,2148.742676,250.852798,6570.200195,1.590306
2013,9,18,2368.588867,228.356369,475.815826,130.729156,441.394012,9.686234,1028.151733,781.769287,2134.936279,249.687393,6558.799805,1.590508
2013,9,19,2388.861328,231.560776,486.825439,129.739487,436.543671,9.74355,1022.31366,801.780212,2166.402588,248.594788,6625.399902,1.61332
2013,9,20,2401.025146,234.174896,484.416901,128.966324,432.263824,9.657578,1022.962341,790.440674,2154.84375,249.468887,6596.399902,1.603798
2013,9,23,2366.74585,232.572662,482.352692,129.337463,429.695892,10.020573,1031.070923,785.771423,2150.027344,249.541718,6557.399902,1.601691
2013,9,24,2372.274902,239.487503,483.729065,131.811615,433.119812,10.058783,1039.827759,786.438538,2135.578125,249.468887,6571.5,1.604158
2013,9,25,2365.640381,239.403091,478.568298,134.347626,437.114258,10.039678,1035.286865,784.437378,2121.77124,249.468887,6551.5,1.599591
2013,9,26,2388.124268,239.403091,476.159821,135.151794,440.823486,10.249833,1035.61145,781.769287,2137.504639,249.905914,6565.600098,1.607381
2013,9,27,2359.742188,239.909042,474.439636,134.347626,440.252869,10.068335,1017.448486,772.430664,2115.991455,252.30954,6512.700195,1.603746
2013,9,30,2370.432129,239.740417,475.471832,133.605408,438.255585,10.068335,1010.312927,767.761475,2104.111084,249.396072,6462.200195,1.616893
2013,10,1,2367.482666,238.3069,481.664673,134.842453,434.546448,10.125648,1010.961731,790.440674,2057.552979,253.110794,6460,1.618699
2013,10,2,2352.001953,238.55986,485.105042,135.430084,430.837097,10.125648,1003.177734,789.106567,2040.856201,252.746567,6437.5,1.619223
2013,10,4,2345.736084,231.898071,478.912201,137.007416,434.831696,10.125648,1009.340027,787.772644,2053.699951,255.587265,6453.899902,1.615692
2013,10,7,2337.258057,231.05481,478.568298,135.337357,433.690491,10.245055,1015.826721,784.437378,2054.983887,252.746567,6437.299805,1.603592
2013,10,8,2316.986084,230.042862,471.687225,135.120819,430.837097,10.221176,1005.123291,767.09436,2062.690186,248.085007,6365.799805,1.6078445
2013,10,9,2294.870117,227.287857,473.751617,132.986832,428.269287,10.259387,1005.448059,759.089966,2058.195313,249.614594,6337.899902,1.612097
2013,10,10,2309.61377,233.056168,478.224243,134.47139,434.546448,10.345357,1002.528992,785.104431,2077.461182,253.693451,6430.5,1.595507
2013,10,11,2341.681396,231.162094,481.664673,135.955887,438.540924,10.488645,1008.366882,785.771423,2076.176514,253.547791,6487.200195,1.598006
2013,10,14,2349.053955,235.294617,481.320526,137.038315,443.106079,10.832537,1017.448486,789.106567,2075.533936,257.481049,6507.700195,1.597112
2013,10,15,2346.473145,236.758179,484.072968,137.316666,443.106079,10.985375,1021.664856,797.111084,2068.469238,258.136566,6549.100098,1.597189
2013,10,16,2329.14917,243.990097,485.105042,139.172318,451.380432,11.033138,1021.664856,805.782593,2087.093018,261.487152,6571.600098,1.598466
2013,10,17,2322.145752,242.354309,481.664673,141.832001,460.510681,11.27195,1021.016235,809.78479,2128.193115,265.201782,6576.200195,1.594388
2013,10,18,2321.776855,242.096085,488.545532,140.842377,456.516205,11.205081,1023.935181,843.136597,2133.330322,265.930206,6622.600098,1.614935
2013,10,21,2340.575684,243.645721,486.825439,140.96608,461.081329,11.319714,1028.475708,831.797241,2142.320801,267.605499,6654.200195,1.617207
2013,10,22,2349.790771,244.592773,485.105042,140.997009,458.22821,11.27195,1038.53064,837.133301,2173.788086,267.459808,6695.700195,1.613528
2013,10,23,2366.377197,244.764923,493.018158,141.708328,458.798859,11.224188,1018.745789,846.472107,2174.430176,264.036438,6674.5,1.623271
2013,10,24,2377.435059,244.248383,494.050262,141.58461,462.222687,10.985375,1035.936035,851.141174,2176.998779,264.182098,6713.200195,1.616371
2013,10,25,2394.759277,245.53981,494.394257,140.254761,465.646576,10.842087,1040.800903,847.13916,2193.053467,261.559937,6721.299805,1.620089
2013,10,28,2433.461182,245.625824,490.609833,139.481537,462.222687,10.651038,1053.774414,842.46991,2211.355469,263.453674,6725.799805,1.61739
2013,10,29,2441.939209,246.14241,494.394257,139.976395,464.505371,10.794326,1062.206787,850.474365,2215.530273,269.062195,6774.700195,1.614179
2013,10,30,2454.839844,247.433853,491.297882,139.852692,467.929169,10.794326,1066.099243,853.809387,2208.144775,269.135071,6777.700195,1.604827
2013,10,31,2439.358398,245.970291,484.761078,138.863052,463.363953,10.851639,1066.099243,853.142273,2206.539795,274.59787,6731.399902,1.602615
2013,11,1,2426.826904,242.784775,483.040741,143.81134,467.073212,10.918507,1069.990967,857.144714,2206.218018,275.763306,6734.700195,1.604467
2013,11,4,2423.87793,244.764923,476.159821,142.265045,465.075928,11.128663,1074.856567,860.479797,2205.575928,274.74353,6763.600098,1.592382
2013,11,5,2426.458252,239.340988,475.471832,141.18251,467.358429,11.152545,1080.045776,847.13916,2205.254639,274.087952,6746.799805,1.59724
2013,11,6,2431.987305,242.784775,475.471832,142.636139,456.516205,11.033138,1069.990967,840.468628,2205.575928,272.776978,6741.700195,1.604802
2013,11,7,2412.451904,237.016479,468.246826,140.904236,461.366821,11.166871,1064.801758,838.46759,2201.401855,270.300415,6697.200195,1.608545
2013,11,8,2416.506348,243.043015,470.655121,141.491837,454.518921,11.262398,1069.018066,841.135559,2200.11792,271.028839,6708.399902,1.608881
2013,11,11,2426.826904,244.076172,472.031494,140.625885,453.092407,11.501211,1070.639648,837.133301,2213.282715,272.485626,6728.399902,1.600487
2013,11,12,2421.297852,236.327744,473.751617,143.038208,449.383148,11.673156,1062.206787,837.133301,2198.191406,274.670715,6726.799805,1.598696
2013,11,13,2408.396973,229.612411,476.159821,141.893906,445.388611,11.558526,1055.644043,829.128906,2170.576904,273.068329,6630,1.589092
2013,11,14,2422.772461,232.797882,476.503815,142.883575,446.815338,11.797337,1060.566284,844.470825,2170.256348,276.054657,6666.100098,1.604905
2013,11,15,2437.147461,229.440262,476.503815,143.100052,446.244537,11.873757,1059.9104,843.136597,2175.07251,276.637329,6693.399902,1.605807
2013,11,18,2445.256592,229.784561,475.815826,144.955643,454.518921,11.787784,1058.925903,849.807251,2169.934814,278.239746,6723.5,1.611396
