Year,Month,Day,PFE,JNJ,COST,FDX,IBM,XOM,DIS,AAPL,MS,ACN,^DJI
2011,8,31,12.29164,48.831799,59.68404,71.554131,112.982658,48.314747,29.991768,11.76857,14.270203,43.612053,11613.530273
2011,9,1,12.246309,48.483009,60.398354,70.935989,111.944252,47.968803,29.392992,11.652365,13.805398,43.050526,11493.570313
2011,9,2,11.954881,47.547928,59.699226,68.081833,109.742569,47.087616,28.582876,11.438907,13.014422,41.88678,11240.259766
2011,9,6,12.077926,47.970932,59.577637,66.900185,108.51358,46.441418,27.966488,11.612917,12.500699,41.276413,11139.299805
2011,9,7,12.311066,48.557209,61.257084,69.327133,109.959457,48.073231,28.732573,11.741051,13.316136,42.480858,11414.860352
2011,9,8,12.188022,48.200989,61.371052,68.280022,108.605576,47.531467,28.133793,11.74747,12.916574,42.45644,11295.80957
2011,9,9,11.838311,47.228809,59.957607,66.832298,106.05555,46.35004,27.332487,11.543801,12.459927,40.543991,10992.129883
2011,9,12,11.818883,47.1917,60.580734,67.041733,106.745651,46.891804,27.552622,11.61903,12.272379,40.706749,11061.120117
2011,9,13,11.870695,47.206547,61.333065,68.261826,107.409462,46.767784,27.693516,11.76215,12.67194,41.390358,11105.849609
2011,9,14,11.922503,47.295605,62.237392,69.208763,109.913445,47.413975,28.43318,11.90527,12.623013,41.724022,11246.730469
2011,9,15,11.974309,47.79282,63.080883,70.182999,111.786507,48.308216,29.005543,12.017198,13.528153,43.148186,11433.179688
2011,9,16,11.754124,47.933826,64.015564,69.563881,113.692444,48.660702,28.979128,12.247777,13.41399,44.775795,11509.089844
2011,9,19,11.695837,47.59988,64.615891,68.981148,113.784462,48.105873,28.626902,12.588146,12.353917,44.434006,11401.009766
2011,9,20,11.812408,47.659252,64.646309,68.489464,114.829437,48.308216,28.450794,12.643807,12.329454,44.287521,11408.660156
2011,9,21,11.553368,46.850323,64.159973,66.012825,113.712173,46.976662,27.543816,12.603744,11.269382,43.449295,11124.839844
2011,9,22,11.326702,45.952358,63.210049,60.622551,110.820396,45.194714,26.020456,12.288148,10.649651,40.98344,10733.830078
2011,9,23,11.300796,45.707458,63.354439,61.278126,111.293587,45.240406,26.267014,12.363987,11.187839,41.024147,10771.480469
2011,9,26,11.508032,46.5238,64.175156,63.508881,114.691452,46.813469,26.680876,12.329431,11.913579,42.252995,11043.860352
2011,9,27,11.495079,47.362385,64.083961,64.219116,116.794518,47.590229,27.438152,12.209858,12.20714,43.660866,11190.69043
2011,9,28,11.372034,46.939373,63.673607,63.008121,116.689407,47.041935,26.839375,12.141054,11.546632,43.807369,11010.900391
2011,9,29,11.644029,47.421772,63.058083,63.463379,117.754089,48.223358,26.989067,11.944106,12.304989,44.303787,11153.980469
2011,9,30,11.449749,47.265919,62.41214,61.624126,114.928062,47.407452,26.557596,11.661232,11.016597,42.871487,10913.379883
2011,10,4,11.391461,46.137878,62.047398,61.788013,114.842575,47.538013,26.293434,11.391503,11.424317,44.157307,10808.709961
2011,10,5,11.644029,46.271481,60.98349,64.109848,116.229332,48.269047,27.746349,11.567347,11.807573,44.637455,10939.950195
2011,10,6,11.805932,46.612854,60.185581,65.739677,119.410278,48.229877,28.204235,11.540434,12.378384,45.00367,11123.330078
2011,10,7,11.941931,46.850323,60.048771,64.701706,119.870323,48.014481,27.913652,11.308935,11.611867,45.508228,11103.120117
2011,10,10,12.252784,47.815098,61.72823,67.032639,122.65033,49.789909,29.058378,11.890285,12.468079,46.704533,11433.179688
2011,10,11,12.207448,47.466293,61.477455,66.859612,121.585648,49.783382,28.714962,12.24136,12.549623,46.403416,11416.299805
2011,10,12,12.188022,47.740879,61.872608,68.453049,122.321754,50.364304,29.7276,12.299461,12.916574,47.28875,11518.849609
2011,10,13,12.149162,47.666672,62.062572,67.260246,122.781815,49.848652,29.542683,12.490288,12.345764,47.091099,11478.129883
2011,10,14,12.330498,48.030319,62.138596,68.962914,125.220078,50.98439,30.352791,12.905275,12.410998,48.425255,11644.490234
2011,10,17,12.103833,47.340137,62.586926,67.351311,122.630646,50.56665,29.401798,12.843807,12.435463,47.55228,11397
2011,10,18,12.285162,47.807667,64.266373,68.853676,117.576645,51.4935,29.886097,12.912614,13.560769,47.329933,11577.049805
2011,10,19,12.181545,46.486691,64.122002,68.544075,116.584244,51.193275,29.595518,12.190289,13.568923,47.222862,11504.620117
2011,10,20,12.129738,46.405052,64.030769,69.736877,116.492203,51.37603,29.798042,12.08906,13.544461,47.016968,11541.780273
2011,10,21,12.343448,47.332703,64.821098,72.240791,119.370865,52.302895,30.960381,12.014442,13.878793,47.832291,11808.790039
2011,10,24,12.537734,48.037731,64.197975,74.225754,119.778313,52.328991,31.145294,12.408943,13.984797,48.071125,11913.620117
2011,10,25,12.220404,47.265919,63.248055,73.497337,118.536156,51.852505,30.388018,12.164292,13.47107,47.906418,11706.620117
2011,10,26,12.485924,47.859608,63.628029,74.080063,119.594299,52.916473,30.863518,12.25084,13.568923,47.939362,11869.040039
2011,10,27,12.848586,48.609177,64.760284,77.148499,122.16404,53.445164,31.946596,12.375914,15.875395,50.360622,12208.549805
2011,10,28,12.835635,48.683372,64.539925,76.711456,123.195885,53.184078,31.884964,12.383865,15.793613,50.862988,12231.110352
2011,10,31,12.47297,47.7854,63.263237,74.508018,121.342468,50.971333,30.713833,12.378665,14.427715,49.627655,11955.009766
2011,11,1,12.518303,47.03587,63.339233,72.450241,119.186813,49.567974,29.586714,12.12576,13.274482,47.32169,11657.959961
2011,11,2,12.647826,47.228809,64.159973,73.360756,120.8759,50.501373,30.00057,12.153282,13.707967,48.161716,11836.040039
2011,11,3,12.874489,47.748299,64.365135,74.972359,123.097267,51.473946,30.845905,12.326371,13.863364,48.771149,12044.469727
2011,11,4,12.732017,47.585022,63.688789,74.671913,122.492622,51.252007,30.608152,12.239827,13.67525,47.964066,11983.240234
2011,11,7,12.997533,47.495975,63.954781,74.59906,123.110397,51.793781,30.951578,12.224232,13.838833,47.766415,12068.389648
2011,11,8,13.134903,48.134201,64.777847,75.582451,123.55909,52.371597,31.07485,12.423009,14.165987,48.499378,12170.179688
2011,11,9,12.650847,47.147179,63.566113,72.249908,120.253212,50.815403,29.754025,12.088142,12.89007,46.704021,11780.94043
2011,11,10,12.945201,47.585022,63.040268,72.951012,120.985695,51.67556,30.502481,11.7805,12.971861,46.942852,11893.860352
2011,11,11,13.076028,48.42363,63.284145,74.872238,123.644913,52.345337,32.316444,11.76215,13.380812,48.565258,12153.679688
2011,11,14,12.945201,48.171318,63.596626,74.125603,123.625092,51.846291,31.805714,11.59823,13.020931,47.371101,12078.980469
2011,11,15,12.997535,48.230682,64.381561,75.245537,124.548882,51.931664,32.096302,11.890896,13.029113,47.708775,12096.160156
2011,11,16,12.801291,47.79282,63.207935,74.198441,123.143394,51.380112,31.286182,11.766737,11.990379,46.885201,11905.589844
2011,11,17,12.735885,47.451447,62.476322,73.096725,122.556152,51.124027,30.951578,11.541658,11.556895,45.872223,11770.730469
2011,11,18,12.775132,47.384655,62.278191,73.952599,122.232819,51.150291,31.374243,11.466119,11.62233,45.378094,11796.160156
2011,11,21,12.402279,46.709324,61.950474,72.277237,119.751717,50.50024,30.229525,11.284775,11.123412,45.345154,11547.30957
2011,11,22,12.363028,46.679646,62.346745,71.211929,119.639565,49.922428,29.956549,11.514137,11.057979,45.155731,11493.719727
2011,11,23,12.068669,46.004303,61.54657,69.709572,117.422409,48.970322,29.410604,11.223002,10.657206,44.167458,11257.549805
2011,11,25,12.068669,45.891964,61.592289,69.272491,116.835129,48.523815,29.507458,11.118416,10.845327,44.225105,11231.650391
2011,11,28,12.487318,46.715862,62.666843,71.867485,120.233475,49.797657,30.00057,11.502209,11.286991,45.534569,11523.009766
2011,11,29,12.690093,47.022942,63.642334,71.548805,119.395447,50.513367,29.938934,11.412912,10.886219,45.76516,11555.629883
2011,11,30,13.128358,48.476044,65.006454,75.646164,124.054008,52.818085,31.567961,11.688144,12.096707,47.708775,12045.679688
2011,12,1,13.102194,48.273808,66.37059,74.690117,125.010841,52.391289,31.69124,11.863374,11.867698,47.741703,12020.030273
2011,12,2,13.010616,47.53978,66.096237,74.790268,125.149338,52.391289,32.237186,11.917499,12.693773,48.079369,12019.419922
2011,12,5,12.977911,47.45739,66.45443,75.755417,125.928055,52.824657,32.527767,12.018725,13.552567,48.8535,12097.830078
2011,12,6,13.233022,47.55476,67.109833,75.27285,127.313766,53.067623,32.430916,11.955728,13.560744,48.729965,12150.129883
2011,12,7,13.390012,48.273808,66.660217,76.656837,128.046188,53.238327,32.668652,11.898848,14.182351,48.211136,12196.370117
2011,12,8,13.206858,47.771973,65.35704,75.090759,126.416359,52.443813,31.629597,11.946862,12.988215,46.671082,11997.700195
2011,12,9,13.448884,48.333725,64.297714,75.911491,128.382706,53.409035,32.193161,12.03738,13.397161,48.351131,12184.259766
2011,12,12,13.337682,47.569736,64.130066,74.44326,126.812263,52.562012,32.272408,11.982946,12.57927,47.947594,12021.389648
2011,12,13,13.579712,47.45739,63.733772,72.008316,126.132523,52.877178,31.990635,11.890285,12.407509,47.708775,11954.94043
2011,12,14,13.64512,47.322567,63.063141,70.485336,124.529144,52.161469,31.480286,11.626677,12.31754,46.144001,11823.480469
2011,12,15,13.828286,47.936752,62.925964,76.121269,123.710869,52.548893,31.507147,11.588447,12.276644,46.226349,11868.80957
2011,12,16,13.756327,48.161461,62.925964,77.416229,121.130859,52.634254,31.623535,11.65206,12.252106,44.595718,11866.389648
2011,12,19,13.828286,47.584721,62.537273,74.187897,120.682129,52.22057,31.113195,11.688449,11.581432,44.060394,11766.259766
2011,12,20,14.037596,48.326233,63.741367,76.431313,123.552513,53.842415,32.384586,12.108635,12.104888,44.669827,12103.580078
2011,12,21,14.181511,48.655811,63.855724,76.823448,119.74511,54.577808,32.474113,12.123927,12.194856,42.866234,12107.740234
2011,12,22,14.148804,48.820591,63.840477,77.033211,120.121246,55.346062,33.082958,12.188145,12.988215,43.302731,12169.650391
2011,12,23,14.279626,49.419796,64.518738,77.443596,121.909477,55.956699,33.754463,12.334322,12.89007,43.558029,12294
2011,12,28,14.083387,49.022812,64.152924,75.665276,121.407982,55.273823,33.342598,12.313224,12.186678,43.533329,12151.410156
2011,12,29,14.201131,49.344906,64.274872,76.887283,122.853104,55.98954,33.763409,12.389067,12.464761,44.340401,12287.040039
2011,12,30,14.155344,49.120197,63.497562,76.157722,121.335426,55.654659,33.57539,12.385396,12.374792,43.838032,12217.55957
2012,1,3,14.371205,49.344906,64.473007,77.67157,122.932228,56.468887,34.300625,12.575915,13.151795,43.607449,12397.379883
2012,1,4,14.240377,49.045307,64.069107,77.480087,122.430801,56.481991,34.784096,12.643501,13.037291,43.590969,12418.419922
2012,1,5,14.129178,48.985382,63.451797,76.686638,121.850082,56.311283,35.366085,12.783867,13.315376,42.759178,12415.700195
2012,1,6,14.109554,48.558453,61.828541,77.963409,120.45118,55.891048,35.733173,12.917506,13.004575,42.685047,12359.919922
2012,1,9,14.273088,48.633335,60.21291,78.291725,119.824318,56.140568,35.589912,12.897017,13.249947,42.610928,12392.69043
2012,1,10,14.351586,48.835564,60.319603,80.717537,119.639565,56.285015,35.482475,12.943194,13.814293,43.343903,12462.469727
2012,1,11,14.325416,48.783138,60.959763,81.857483,120.306,55.864792,34.649803,12.922093,13.98605,44.200397,12449.450195
2012,1,12,14.384291,48.858044,60.92926,83.161598,119.138062,55.641537,34.676662,12.886621,14.043303,44.42276,12471.019531
2012,1,13,14.286169,48.880516,61.432255,82.413765,118.220848,55.733459,34.381195,12.838305,13.601639,43.8545,12422.05957
2012,1,17,14.351586,48.775658,62.049549,82.058113,118.775139,56.265305,34.45282,12.987844,13.290843,44.052166,12482.070313
2012,1,18,14.371205,48.895489,62.308666,83.115952,119.481178,56.764336,34.936317,13.122707,14.190528,45.254562,12578.950195
2012,1,19,14.286169,48.828091,61.889515,84.848717,119.118271,57.145187,35.312359,13.081117,14.951173,45.131035,12623.980469
2012,1,20,14.325416,48.888,62.041935,83.508125,124.397141,57.447239,35.195961,12.853287,15.041143,45.962818,12720.480469
2012,1,23,14.201131,48.685764,62.217194,83.043015,125.360558,57.434093,35.142239,13.07072,14.893915,46.514599,12708.820313
2012,1,24,14.168427,48.685764,62.285793,82.796806,126.647301,57.243683,35.142239,12.856652,14.836662,46.638138,12675.75
2012,1,25,14.207668,48.850548,63.040268,84.438301,126.515266,57.269932,35.4198,13.659406,14.828486,47.099319,12758.849609
2012,1,26,14.148804,49.210072,62.537273,84.575111,126.020416,56.974453,35.23177,13.597329,14.885736,46.876965,12734.629883
2012,1,27,14.05068,49.105209,62.201962,84.766617,125.677292,56.357262,35.142239,13.678369,15.221998,46.465183,12660.459961
2012,1,30,14.116094,49.217564,62.0648,84.046196,127.023422,56.133987,34.909451,13.853601,14.926746,46.992264,12653.719727
2012,1,31,13.998348,49.367382,62.697342,83.435173,127.089432,54.984947,34.828873,13.959716,15.295815,47.222862,12632.910156
2012,2,1,14.084269,49.202595,63.421318,84.538643,127.102577,55.135933,35.213871,13.950848,15.902725,48.112305,12716.459961
2012,2,2,13.952085,49.127682,65.166504,84.620743,126.383354,54.847023,34.837822,13.918125,16.00935,47.576992,12705.410156
2012,2,3,14.011573,49.165138,65.052193,86.216644,127.77565,55.75972,35.813747,14.057574,16.657265,48.021721,12862.230469
2012,2,6,13.846338,48.828091,64.80835,86.864151,127.234581,56.304733,36.225609,14.188768,16.821304,47.486401,12845.129883
2012,2,7,13.91243,48.880516,64.442505,86.380798,127.58429,56.692116,36.691189,14.337394,16.616259,47.733463,12878.200195
2012,2,8,13.885998,48.865536,64.411919,86.161934,127.816139,56.328976,36.95084,14.57746,16.763887,47.000504,12883.950195
2012,2,9,13.971923,48.603367,64.603004,86.453773,127.935341,56.038502,37.18362,15.081741,16.681877,47.280506,12890.459961
2012,2,10,13.91243,48.386162,64.350822,86.882355,127.465088,55.325481,37.111992,15.089385,16.12417,46.909904,12801.230469
2012,2,13,14.077662,48.446083,64.098625,88.441841,127.597527,55.734806,37.416412,15.37012,16.025749,47.280506,12874.040039
2012,2,14,14.097487,48.393654,64.274391,87.137749,127.332558,55.899868,37.246292,15.579904,15.623876,47.32169,12878.280273
2012,2,15,13.952085,48.423611,63.617092,85.860985,127.352386,55.536747,36.932934,15.219357,15.550067,47.667583,12780.950195
2012,2,16,14.097487,48.625854,64.23616,86.636139,127.862511,56.388424,37.192581,15.358196,15.738699,48.137005,12904.080078
2012,2,17,14.004961,48.678288,64.557159,84.803085,128.127502,56.527069,37.3806,15.355442,15.714095,48.120544,12949.870117
2012,2,21,14.024793,48.715721,64.396652,82.997444,128.107605,57.154266,37.21944,15.744742,15.796106,47.881718,12965.69043
2012,2,22,14.117322,48.685764,64.434891,82.760307,128.425537,57.385345,36.95084,15.689395,15.361429,48.202896,12938.669922
2012,2,23,13.899216,48.760677,64.786407,83.87291,130.903061,57.451359,37.138859,15.791832,15.558263,48.92762,12984.69043
2012,2,24,13.998351,48.707779,64.50367,82.295242,131.002411,57.662621,36.986649,15.975942,15.164593,49.125286,12982.950195
2012,2,27,14.05122,48.700214,65.030975,83.316628,130.850067,57.590012,37.282124,16.078381,15.377826,49.133511,12981.509766
2012,2,28,14.024793,49.251827,65.168556,82.970093,131.148132,57.530598,37.541763,16.373495,15.345022,49.215874,13005.120117
2012,2,29,13.965308,49.176273,65.772324,82.06723,130.320114,57.108044,37.595486,16.588472,15.205601,49.034683,12952.070313
2012,3,1,14.203236,48.98737,65.84877,83.09774,130.850067,57.325912,37.953621,16.650558,15.738699,49.149986,12980.299805
2012,3,2,14.150362,48.942013,65.902252,82.787666,131.697968,56.995804,37.926758,16.672268,15.476249,49.084106,12977.570313
2012,3,5,14.20985,49.047802,66.972221,82.468491,132.923447,57.44474,38.231178,16.304691,15.000559,50.138271,12962.80957
2012,3,6,14.057833,48.624649,66.933998,80.936424,130.671234,56.685524,37.604431,16.215998,14.205012,48.9688,12759.150391
2012,3,7,14.123926,48.586876,67.170906,81.857483,131.009079,56.665722,37.3806,16.229147,14.664297,49.092342,12837.330078
2012,3,8,14.183407,49.002468,67.484268,83.099548,132.360367,56.005505,37.622345,16.574722,14.910346,49.635891,12907.94043
2012,3,9,14.196627,48.919357,68.279083,83.830193,132.896942,55.655575,37.819321,16.67197,15.066175,50.121799,12922.019531
2012,3,12,14.236283,49.191391,68.347893,83.410065,133.148666,56.480846,37.908844,16.880842,14.926746,50.360622,12959.709961
2012,3,13,14.546919,49.365177,68.768219,84.825676,134.990234,57.345722,39.404068,17.373192,15.52546,51.398296,13177.679688
2012,3,14,14.494045,49.176273,69.471359,84.204597,135.612946,56.791145,38.929543,18.030079,15.254805,51.563011,13194.099609
2012,3,15,14.480825,49.168709,69.899345,86.405617,136.460831,56.837368,38.920597,17.907141,16.001143,52.403053,13252.759766
2012,3,16,14.500658,49.206493,69.119804,86.15905,136.467484,57.068436,38.669899,17.907442,16.017546,52.394814,13232.620117
2012,3,19,14.460997,49.274506,68.798805,86.661346,136.275375,57.431564,38.893726,18.38237,16.452229,52.221867,13239.129883
2012,3,20,14.408125,49.085594,68.982246,86.433006,135.30159,57.174072,38.714661,18.531004,16.739277,51.950092,13170.19043
2012,3,21,14.388294,48.934471,69.272652,87.510689,135.593063,56.784542,38.741524,18.425182,16.452229,52.501869,13124.620117
2012,3,22,14.361852,48.707779,69.165657,84.478607,136.123032,56.335609,38.75943,18.328543,16.066757,52.312454,13046.139648
2012,3,23,14.421346,48.775787,68.989861,84.368996,136.116364,56.480846,39.081749,18.227936,16.673672,53.432491,13080.730469
2012,3,26,14.646054,49.244267,69.94519,84.725174,137.633347,57.457958,39.735355,18.562185,17.362595,54.264286,13241.629883
2012,3,27,14.870766,49.418072,69.761772,83.930641,137.242477,57.187275,39.529427,18.79155,16.993521,53.910152,13197.730469
2012,3,28,14.811285,49.584309,69.25737,83.55619,137.315399,56.685524,38.956398,18.887569,16.599859,53.119549,13126.209961
2012,3,29,14.817897,49.523853,68.661224,83.7845,137.9646,56.830746,38.508728,18.650263,16.189777,53.119549,13145.820313
2012,3,30,14.969912,49.841228,69.394936,83.985435,138.216278,57.259872,39.198143,18.334972,16.107759,53.119549,13212.040039
2012,4,2,14.93025,50.030128,70.189774,84.195488,138.759491,57.484364,39.251865,18.918463,16.247183,53.93486,13264.490234
2012,4,3,14.897201,49.780773,69.081581,83.55619,138.779373,56.665722,38.75943,19.245377,15.886322,53.490135,13199.549805
2012,4,4,14.798067,49.410511,68.049812,82.779892,136.493942,56.10453,38.437111,19.092163,15.328616,53.070133,13074.75
2012,4,5,14.765024,49.372738,67.751778,82.551582,136.109802,55.998909,38.571415,19.3787,15.082578,53.358368,13060.139648
2012,4,10,14.533703,48.511314,66.406654,79.117638,134.029755,54.249332,36.700142,19.218462,14.196812,52.007736,12715.929688
2012,4,11,14.507258,48.458401,66.735291,80.286636,134.195343,54.599243,37.040363,19.149956,14.360845,52.960903,12805.389648
2012,4,12,14.487434,48.473537,66.628288,82.049271,136.010406,55.193459,37.738735,19.045065,14.943151,53.385456,12986.580078
2012,4,13,14.441169,48.0126,65.971046,80.396225,134.341064,54.764309,37.470131,18.508673,14.172208,52.070175,12849.589844
2012,4,16,14.52709,48.345078,66.399033,80.533226,134.288071,55.464138,37.300018,17.741079,14.35264,51.512424,12921.410156
2012,4,17,14.745197,48.526413,67.0028,82.615524,137.421371,56.41481,38.213272,18.645365,14.639696,53.427071,13115.540039
2012,4,18,14.837726,47.801018,67.308487,82.551582,132.572388,56.612904,38.043156,18.603779,14.483863,52.910957,13032.75
2012,4,19,14.765024,47.627232,66.582436,81.638298,132.161743,56.302597,37.676064,17.96463,14.820126,52.486404,12964.099609
2012,4,20,14.910424,48.141048,66.933998,81.894005,132.221298,56.315792,37.917801,17.522425,14.336239,52.777763,13029.259766
2012,4,23,14.791461,47.884136,66.200302,80.469292,131.572144,56.573277,37.613388,17.483286,13.926165,52.469757,12927.169922
2012,4,24,14.956689,48.186398,66.05513,81.227341,132.486267,56.982594,37.765598,17.13405,14.270626,52.294933,13001.55957
2012,4,25,15.121922,48.685101,66.70472,80.569733,134.851151,57.339111,38.231178,18.654547,14.057385,53.327183,13090.719727
2012,4,26,15.240891,48.926907,67.316162,79.957855,136.182678,56.824162,38.822109,18.584208,14.156088,53.560261,13204.620117
2012,4,27,15.254104,48.9949,67.782349,80.58802,136.997391,56.830746,38.813148,18.440472,13.942229,54.126339,13228.30957
2012,4,30,15.135139,49.191391,67.392555,80.58802,137.176346,57.002422,38.59827,17.85882,14.21367,54.068062,13213.629883
2012,5,2,14.976514,49.365177,66.215599,81.601776,137.825485,56.909977,38.983265,17.919975,13.942229,54.217911,13268.570313
2012,5,3,14.936864,49.372738,64.381355,81.154228,137.282303,56.546867,39.225002,17.792765,13.349993,53.452053,13206.589844
2012,5,4,14.791461,48.919357,63.731754,81.556122,135.791824,55.833839,38.437111,17.286034,13.160806,52.120117,13038.269531
2012,5,8,14.817897,49.100704,63.158569,81.245583,134.025772,55.470726,39.663731,17.375643,13.029199,49.397991,12932.089844
2012,5,9,14.984767,48.571762,63.143272,79.574272,133.859497,55.001976,40.308372,17.406219,12.741307,49.298096,12835.05957
2012,5,10,15.238402,48.790897,64.106232,79.135887,133.440399,55.068455,40.541164,17.447201,12.83179,48.865215,12855.040039
2012,5,11,15.118259,48.617104,64.656525,80.186188,133.819565,55.241302,40.791855,17.330683,12.297128,48.790291,12820.599609
2012,5,14,15.078207,48.307301,64.427231,80.1679,132.668793,54.589825,40.442677,17.071053,11.762472,48.956783,12695.349609
2012,5,15,14.884642,48.065495,64.641212,80.19529,132.402725,54.370476,40.299419,16.916613,11.630865,49.056679,12632
2012,5,16,15.111585,48.141048,64.89344,80.268364,132.86171,54.623058,40.362099,16.699793,11.137332,49.214851,12598.549805
2012,5,17,15.058188,48.020149,63.7929,79.245514,131.637711,54.450241,39.690594,16.21172,11.071529,48.607159,12442.490234
2012,5,18,15.064862,47.869026,63.38784,77.692924,130.300644,54.157734,39.225002,16.219667,10.981046,47.991138,12369.379883
2012,5,21,15.044829,47.959702,63.991627,79.181587,131.551193,54.536648,39.744305,17.164621,10.849441,49.173229,12504.480469
2012,5,22,14.931372,47.997486,63.724136,79.31855,130.925888,54.476814,39.744305,17.03282,10.948145,49.056679,12502.80957
2012,5,23,14.744477,47.808582,63.881287,81.044678,130.460281,54.536648,39.583145,17.448421,10.997498,49.040035,12496.150391
2012,5,24,14.777848,48.144295,64.778442,82.213676,130.440369,54.915558,39.78907,17.288176,10.948145,48.27417,12529.75
2012,5,25,14.771171,47.694126,64.778442,81.537834,129.249603,54.563259,39.842796,17.195518,10.898794,47.816319,12454.830078
2012,5,29,14.804545,47.755173,66.434731,83.090424,130.686462,54.463531,40.72023,17.500713,11.219587,48.623806,12580.69043
2012,5,30,14.711102,47.465233,65.798271,81.218185,129.402634,53.040939,40.469532,17.711725,10.767186,48.049412,12419.860352
2012,5,31,14.597629,47.633087,66.243042,81.409973,128.318314,52.269825,40.926163,17.66769,10.989272,47.533279,12393.450195
2012,6,1,14.444111,47.13715,65.552917,77.857307,125.777199,51.797855,39.753265,17.155756,10.471067,46.018208,12118.570313
2012,6,6,14.624328,47.915401,67.308846,79.300285,129.043411,53.30019,40.764996,17.475945,11.466353,48.632118,12414.790039
2012,6,7,14.644357,47.915401,67.577232,78.633591,129.342773,53.639229,40.854538,17.483896,11.0304,48.998413,12460.959961
2012,6,8,14.777848,48.052734,68.044983,79.976128,129.808365,53.738934,41.400696,17.746891,11.277167,48.723686,12554.200195
2012,6,11,14.751151,47.396572,67.408546,78.797989,128.058868,53.360031,41.006748,17.467077,10.997498,47.641502,12411.230469
2012,6,12,14.81122,48.129025,67.860954,80.085724,129.415939,54.018139,41.526043,17.619677,11.458128,47.741398,12573.799805
2012,6,13,14.81122,49.174313,67.040474,78.715805,128.45137,53.599346,41.391743,17.497353,11.227814,47.391762,12496.379883
2012,6,14,15.058188,49.937294,68.880791,79.438461,129.781769,54.596478,42.242317,17.478085,11.458128,48.149292,12651.910156
2012,6,15,15.091557,50.364578,70.115326,80.161118,132.442612,55.321064,42.161739,17.5576,11.762472,49.181541,12767.169922
2012,6,18,15.098233,50.585842,70.567719,80.966118,131.903809,55.24794,42.170685,17.913862,11.367646,49.015068,12741.820313
2012,6,19,15.158309,50.9063,70.437363,83.253044,132.329483,56.158661,42.537777,17.963715,11.729568,49.805889,12837.330078
2012,6,20,15.131608,51.119934,70.153656,83.554909,132.229706,56.484398,42.734753,17.912643,11.680219,49.606102,12824.389648
2012,6,21,15.084887,50.654518,69.317856,82.905426,128.644302,54.583179,42.439293,17.665848,11.482803,47.167004,12573.570313
2012,6,22,15.171662,50.837631,69.724251,82.823112,128.850494,54.583179,42.501968,17.801327,11.630865,47.91621,12640.780273
2012,6,25,14.998115,50.738441,69.67823,81.240555,128.291702,54.004837,41.812546,17.454842,11.087976,46.992188,12502.660156
2012,6,26,14.97809,50.677399,70.307014,80.087944,127.686409,54.775974,42.349754,17.493383,11.11266,46.992188,12534.669922
2012,6,27,15.091557,50.997864,70.02327,80.408127,128.384857,55.307777,42.8601,17.568909,11.441674,46.509361,12627.009766
2012,6,28,15.038166,51.074139,71.250145,81.222267,127.320557,55.241302,42.815338,17.402248,11.408773,47.142033,12602.259766
2012,6,29,15.351875,51.547207,72.845093,83.801918,130.10112,56.883244,43.42416,17.85943,12.00101,50.022324,12880.089844
2012,7,2,15.351875,51.882915,72.385033,83.737877,130.267349,56.730358,43.621147,18.119987,12.288903,50.355316,12871.389648
2012,7,3,15.265101,51.913433,72.40036,84.707512,130.333893,57.355206,43.504745,18.330692,12.428739,50.854782,12943.660156
2012,7,5,15.131608,51.715065,72.078285,84.259285,129.908157,56.883244,43.074989,18.652708,11.93521,50.172169,12896.669922
2012,7,6,15.044829,51.608234,71.832893,83.500061,127.327133,56.371384,43.01231,18.528553,11.630865,48.648769,12772.469727
2012,7,9,15.118259,51.715065,72.055298,83.362831,126.169708,55.606907,42.976494,18.773504,11.458128,48.124329,12736.290039
2012,7,10,14.97809,51.791355,71.924942,82.768242,123.901352,55.24794,42.403484,18.599804,11.277167,47.43338,12653.120117
2012,7,11,14.911348,51.806606,72.46167,82.887131,123.229523,56.092194,42.322899,18.484205,11.359423,47.558262,12604.530273
2012,7,12,15.131608,51.661652,72.093628,81.871742,121.792656,55.919342,42.448246,18.31509,11.145559,47.674805,12573.269531
2012,7,13,15.225055,52.348328,72.699425,84.478844,123.735062,56.816776,43.146614,18.500723,11.556834,48.332443,12777.089844
2012,7,16,15.438649,52.226261,72.960075,84.085464,122.923531,56.537563,42.851151,18.560053,11.721342,48.324127,12727.209961
2012,7,17,15.765717,52.645897,73.657883,83.472626,122.165184,56.989635,44.185211,18.56097,11.795376,48.53223,12805.540039
2012,7,18,15.799084,52.928207,73.581192,84.817291,125.225105,57.308697,44.185211,18.540169,11.50748,49.06501,12908.700195
2012,7,19,15.885854,53.050274,73.573509,84.88134,129.941406,57.308697,43.862888,18.786655,10.898794,49.4063,12943.360352
2012,7,20,15.819103,52.363605,73.312836,82.402306,128.019012,57.135857,43.504745,18.480234,10.512196,49.114944,12822.570313
2012,7,23,15.752358,51.96685,72.377312,81.652199,126.941345,56.643929,42.958595,18.465857,10.397039,48.074383,12721.459961
2012,7,24,15.605514,51.386971,72.139633,80.197708,126.61541,56.225132,43.119755,18.376873,10.380586,47.674805,12617.320313
2012,7,25,15.57214,51.524319,71.886589,79.795212,127.107635,56.663872,43.245098,17.583281,10.660254,48.007778,12676.049805
2012,7,26,15.678935,52.447517,73.542885,81.002716,129.016769,57.514751,44.507538,17.580534,10.693157,49.289768,12887.929688
