Year,Month,Day,DTE.DE,RWE.DE,SIE.DE,LHA.DE,DBK.DE,ADS.DE,ALV.DE,FME.DE,SAP.DE,BMW.DE,DWNI.DE,^GDAXI,EURUSD=X
2011,5,18,6.097767,27.801855,61.377636,13.905326,30.668459,43.312954,60.645741,41.812607,36.751171,40.782578,7.865324,7303.529785,1.4269
2011,5,19,6.141177,27.762077,62.76894,13.949982,30.821478,43.321392,61.090969,42.29166,37.036774,41.268631,7.769319,7358.22998,1.425517
2011,5,20,6.083297,27.460426,61.370949,13.909792,30.231281,43.819435,60.288307,42.333691,36.625164,40.602795,7.854657,7266.819824,1.431619
2011,5,23,6.02831,26.853802,60.267281,13.418596,29.648367,43.093475,58.946331,41.535255,36.058144,39.370998,7.822654,7121.52002,1.410576
2011,5,24,5.967535,26.989714,60.78233,13.222117,29.480776,43.481773,58.639057,41.97229,36.100147,40.136719,7.779984,7150.660156,1.403666
2011,5,25,5.955958,27.503521,60.253902,13.369477,29.961681,43.61684,59.523251,41.476421,36.209347,40.449657,7.680424,7170.939941,1.4099
2011,5,26,5.880712,27.297995,60.07999,13.31589,29.837814,42.941528,58.745667,41.459621,36.004902,39.75053,7.563085,7114.089844,1.40849
2011,5,27,5.869137,27.195234,60.200382,13.396269,30.375935,43.338272,59.855602,41.619305,36.051746,40.416363,7.584417,7163.470215,1.413507
2011,5,31,5.979111,26.870377,62.207077,13.521301,30.739628,44.224628,60.313393,42.308475,36.775856,40.935719,7.765762,7293.689941,1.432234
2011,6,1,5.912548,26.591923,61.130146,13.458785,30.468714,44.055794,59.397831,42.207623,36.537319,40.356438,7.896158,7217.430176,1.442793
2011,6,2,5.811256,26.015139,60.086681,13.168532,29.771013,43.312954,58.043316,41.438614,35.779152,40.043491,7.88167,7074.120117,1.434494
2011,6,3,5.808362,25.319017,60.869282,13.110482,30.338816,43.203209,58.312962,41.522648,35.919716,40.143372,7.939622,7109.029785,1.448604
2011,6,6,5.790997,25.113493,60.340855,12.980984,29.774721,42.882435,57.554192,41.821011,35.838779,40.442997,7.907023,7084.569824,1.465502
2011,6,7,5.840197,25.657131,60.414433,12.896141,29.837809,42.207123,58.087219,41.804203,35.941002,40.163345,7.83096,7103.25,1.4583
2011,6,8,5.805468,25.610725,59.852573,12.601423,29.414742,41.358761,57.61063,41.863037,35.544876,40.616116,7.903403,7060.22998,1.468601
2011,6,9,5.872032,25.869282,60.989685,12.574631,29.500095,41.996078,58.588902,42.678272,35.966564,41.901184,7.910646,7159.660156,1.460195
2011,6,10,5.869137,25.285866,59.839191,12.418342,29.429585,41.493824,57.861465,42.022724,35.56617,41.508343,7.925133,7069.899902,1.451568
2011,6,13,5.947276,25.302441,59.845875,12.467461,29.310823,42.139591,57.861465,42.392517,35.68544,41.621525,7.820094,7085.140137,1.43326
2011,6,14,6.118025,25.763206,61.036503,12.552304,29.852657,42.637638,58.896164,42.73711,36.44788,42.214123,7.968599,7204.790039,1.441691
2011,6,15,5.990686,25.133385,60.78233,12.337963,29.488962,42.975296,58.143665,43.182552,35.958046,41.534973,8.204036,7115.080078,1.445003
2011,6,16,6.016735,24.762119,60.748882,12.45853,29.518654,42.232445,57.817577,42.644665,35.894146,42.240761,8.156947,7110.200195,1.418198
2011,6,17,6.065932,25.1367,61.544865,12.494254,29.930592,43.06815,58.751934,42.409332,36.060268,42.733482,8.09175,7164.049805,1.41991
2011,6,20,6.080402,24.745537,61.304058,12.623752,29.867502,43.05127,58.538734,42.493382,36.064529,42.54705,8.077262,7150.209961,1.42851
2011,6,21,6.144072,25.239458,62.52813,12.896141,30.617157,44.241512,59.924583,42.728699,36.67363,43.179592,8.254744,7285.509766,1.432542
2011,6,22,6.175906,25.391943,62.039833,12.87828,30.498398,44.638256,59.698833,42.417732,36.068794,43.539139,8.287343,7278.189941,1.438166
2011,6,23,6.126707,24.682562,61.270611,12.963124,29.719053,43.397366,58.95261,42.392517,35.140236,43.419292,8.243878,7149.439941,1.431434
2011,6,24,6.005157,24.659357,61.778973,13.047965,29.292271,43.819435,57.61063,42.484978,34.999672,44.697697,8.265611,7121.379883,1.427002
2011,6,27,6.054356,24.566536,62.066597,13.150672,28.887754,43.701256,57.472675,42.930412,35.003933,45.117184,8.258366,7107.899902,1.417133
2011,6,28,6.02831,24.619568,60.869282,13.30696,29.518654,45.397976,57.723511,42.812752,34.9869,46.009403,8.265611,7170.430176,1.43168
2011,6,29,6.123814,25.017363,62.52813,13.311425,29.815546,46.385632,59.516979,42.905205,35.208389,45.849598,8.501047,7294.140137,1.435791
2011,6,30,6.259832,25.348852,63.344185,13.418596,30.24604,46.174591,60.407452,43.325436,35.56617,45.816315,8.693017,7376.240234,1.44789
2011,7,1,6.187481,25.736691,63.477974,13.557024,31.029099,46.216801,61.09726,43.611179,35.608761,45.12384,8.587977,7419.439941,1.449695
2011,7,5,6.152753,25.74,63.19035,13.682055,30.561489,47.086273,61.09726,43.317024,35.804703,45.802998,8.497424,7439.439941,1.455307
2011,7,6,6.115131,25.375368,63.511406,13.72671,30.242331,47.238213,60.614388,43.619587,35.855816,45.157131,8.548134,7431.189941,1.442814
2011,7,7,6.175906,25.574263,63.71207,13.574885,30.24604,47.103149,60.689632,43.619587,37.099571,46.129253,8.548134,7471.439941,1.433158
2011,7,8,6.120919,24.543333,63.330803,13.498974,29.578028,47.136921,59.874432,43.938965,36.665112,45.616562,8.356162,7402.72998,1.436451
2011,7,11,6.005157,24.095831,62.307384,13.03457,28.572304,46.368744,57.416241,43.779274,36.226383,44.444683,8.319942,7230.25,1.420192
2011,7,12,5.883608,23.532297,62.19368,12.735387,28.282833,46.199913,56.431702,43.51873,35.715256,44.770947,8.171436,7174.140137,1.40406
2011,7,13,5.967535,23.777596,62.976299,12.815764,28.149229,47.550541,57.021172,44.115456,35.821747,46.728504,8.225768,7267.870117,1.396902
2011,7,14,5.932806,23.761023,62.508064,12.686266,27.982225,47.221329,56.444256,43.854904,34.808002,47.274498,8.33081,7214.740234,1.423427
2011,7,15,5.938594,23.552189,62.240505,12.646078,27.574001,48.470661,56.055458,45.182831,34.756886,48.386448,8.381517,7220.120117,1.415729
2011,7,18,5.840197,23.31683,61.330822,12.351359,26.623936,46.655754,55.077194,45.687103,34.399097,47.347736,8.352541,7107.919922,1.41231
2011,7,19,5.987792,23.860472,62.207077,12.547839,27.058147,45.229153,56.049183,45.77956,35.012451,47.940331,8.153325,7192.669922,1.411194
2011,7,20,6.080402,24.291403,61.87262,12.708593,27.967381,45.136303,56.93338,45.855194,35.106155,47.90704,8.095372,7221.359863,1.417294
2011,7,21,6.118025,24.85162,62.487999,12.905072,28.824663,44.840847,58.275356,45.594654,35.370243,47.401001,8.077262,7290.140137,1.427002
2011,7,22,6.199058,24.990845,62.340836,13.061361,28.720751,46.394073,58.494835,45.376141,35.911186,47.660679,8.113482,7326.390137,1.442003
2011,7,25,6.146966,24.881453,62.615089,13.070293,28.368187,46.849903,57.942993,45.846786,35.779152,48.9524,8.251123,7344.540039,1.438849
2011,7,26,6.245363,25.093605,62.581654,13.070293,28.576015,46.005768,58.319237,46.334255,37.048458,48.066845,8.410494,7349.450195,1.437153
2011,7,27,6.175906,24.636154,60.969612,12.927401,28.112123,45.752522,57.516575,45.754333,37.495693,47.074738,8.519157,7252.680176,1.45081
2011,7,28,6.210635,24.603003,60.287342,12.561234,28.449835,45.09409,57.980606,45.838387,37.440323,46.775112,8.435849,7190.060059,1.437298
2011,7,29,6.274304,24.228415,59.785675,12.547839,28.59086,43.71814,57.102684,44.905483,37.180496,46.488804,8.185923,7158.77002,1.433199
2011,8,1,6.036992,23.552189,57.531498,12.306706,27.462662,43.211643,55.698009,44.325573,36.430836,45.083881,7.932379,6953.97998,1.436369
2011,8,2,5.990686,23.30357,56.24054,12.03878,26.776096,41.801941,54.299595,43.40107,35.821747,43.925331,7.74403,6796.75,1.426208
2011,8,3,5.935699,22.892527,54.347569,11.71727,26.260244,41.223694,53.239834,42.879982,35.370243,43.645679,7.454263,6640.589844,1.417334
2011,8,4,5.872032,22.325684,52.200428,11.056387,25.146891,40.974674,51.941753,41.926067,34.275574,40.795891,7.189125,6414.759766,1.435297
2011,8,5,5.77016,21.553318,50.896088,11.203748,24.738663,40.953571,49.602715,40.846092,33.457767,40.269875,7.063076,6236.160156,1.406707
2011,8,8,5.64861,20.346701,48.494755,10.627706,23.751492,38.353615,48.285824,38.858414,31.558056,36.714306,6.756648,5923.27002,1.429409
2011,8,9,5.452393,19.057215,49.658634,10.694689,23.064926,39.125999,48.392426,38.698723,31.860483,39.038078,7.038446,5917.080078,1.417073
2011,8,10,5.271804,17.200886,47.163658,10.274939,21.354073,38.328289,44.498207,38.879417,30.199303,37.033905,6.958037,5613.419922,1.438311
2011,8,11,5.349944,17.379889,48.347599,10.520536,21.610147,40.797409,45.557991,39.501362,30.876556,38.392216,7.425286,5797.660156,1.412469
2011,8,12,5.515484,18.510262,49.564987,11.029595,22.482269,41.713303,47.978554,40.442669,31.719919,39.510826,7.475995,5997.740234,1.422637
2011,8,15,5.510853,18.626286,49.80579,11.101041,22.98699,41.388309,48.342258,40.703217,31.511202,39.490856,7.48324,6022.240234,1.427409
2011,8,16,5.542109,18.122419,49.932884,10.998338,22.819988,40.725658,47.890759,40.846092,31.681581,39.197876,7.244182,5994.899902,1.443835
2011,8,17,5.523587,18.317997,49.665318,10.837581,22.318979,40.539944,47.639923,40.661186,31.000078,39.124638,7.367332,5948.939941,1.439802
2011,8,18,5.307112,17.00531,46.682053,10.123115,20.752869,38.374718,44.999882,39.518166,29.18556,36.055126,7.251425,5602.799805,1.442918
2011,8,19,5.215082,16.736805,45.658653,9.76588,20.196192,37.496803,43.143703,39.018093,29.18556,34.823326,7.019612,5480,1.432439
2011,8,22,5.281065,16.978792,45.892769,9.649778,20.010633,37.235126,43.494873,39.610619,29.321861,33.351826,7.349223,5473.779785,1.436926
2011,8,23,5.532848,16.919121,46.307472,9.466697,19.799095,37.733173,43.187595,40.236752,30.024666,34.204094,7.418041,5532.379883,1.436101
2011,8,24,5.625458,17.492594,47.45797,9.730157,20.066299,38.775681,43.877396,39.37529,30.978781,35.668938,7.591902,5681.080078,1.44371
2011,8,25,5.472651,16.819674,47.156971,9.564937,20.348347,38.551987,42.485256,38.165043,30.646544,35.835403,7.671587,5584.140137,1.441234
2011,8,26,5.430978,16.348965,46.588417,9.582797,19.75456,38.80101,41.481911,38.812187,30.970261,35.988537,7.45064,5537.47998,1.437298
2011,8,30,5.518378,16.726858,47.056637,9.962358,20.40773,39.894169,42.704742,38.547447,31.638985,36.121712,7.461506,5643.919922,1.452433
2011,8,31,5.097004,17.336798,48.080044,10.533932,20.964401,40.928253,44.981071,39.812328,32.371605,37.51997,7.472373,5784.850098,1.443314
2011,9,1,5.209293,16.87603,47.852619,10.35085,20.530197,40.523064,44.397881,40.072865,32.239571,37.886177,7.523083,5730.629883,1.437463
2011,9,2,5.05475,16.16333,46.675362,9.989152,19.312931,39.252625,42.642029,40.291386,31.519728,36.101734,7.327489,5538.330078,1.426208
2011,9,6,4.770555,15.092625,43.946278,9.49349,17.446215,37.349087,39.437603,40.455273,30.488949,33.731346,7.21448,5193.970215,1.406312
2011,9,7,4.887475,15.536819,45.68541,9.841792,18.236689,39.733788,40.892448,41.766388,31.724184,35.762154,7.338355,5405.529785,1.400325
2011,9,8,4.905418,15.874936,45.284073,9.837327,18.474207,39.708462,41.312595,41.535255,31.677326,35.489162,7.403554,5408.459961,1.40857
2011,9,9,4.712095,15.036274,43.451302,9.439904,17.134474,38.501343,38.528328,40.762043,30.910625,34.417168,7.236937,5189.930176,1.390414
2011,9,12,4.599227,14.429652,43.110161,9.310408,15.883808,38.362053,36.038784,40.682201,30.322832,33.891155,6.976146,5072.330078,1.360082
2011,9,13,4.737562,14.790972,43.364353,9.149652,17.17901,39.400352,37.12365,40.703217,30.386719,34.590282,7.063076,5166.359863,1.366027
2011,9,14,4.846958,15.642895,44.715508,9.76588,17.457346,41.059093,38.634933,41.682343,30.735996,36.667698,7.021784,5340.189941,1.368607
2011,9,15,4.908311,16.471615,46.514835,10.047201,18.474207,41.447392,41.218536,42.089962,31.345087,37.633163,7.063076,5508.240234,1.374608
2011,9,16,4.920466,16.932383,46.876034,9.922169,18.630077,41.557133,41.952232,43.325436,31.719919,38.072617,7.613636,5573.509766,1.386905
2011,9,19,4.818596,16.571062,45.892769,9.640848,17.78393,40.561043,39.738605,42.661472,31.093782,37.420094,7.497727,5415.910156,1.370145
2011,9,20,5.029283,17.190941,46.969685,9.216634,18.147623,42.05518,40.484848,43.728848,31.817883,38.378902,7.479617,5571.680176,1.360563
2011,9,21,4.931465,16.325758,46.25396,8.75223,17.739395,41.375641,39.004913,43.090096,31.788067,37.346848,7.573792,5433.799805,1.369394
2011,9,22,4.775185,15.662783,44.314178,8.273536,16.251215,38.847431,36.578083,41.594093,30.90637,35.282753,7.418041,5164.209961,1.358603
2011,9,23,4.757821,16.00753,43.832569,8.358379,17.15674,39.915276,37.010769,42.442947,30.518757,34.743427,7.338355,5196.560059,1.34809
2011,9,26,4.894999,17.127958,44.4212,8.579863,18.641211,39.835079,40.767033,43.787678,31.008596,33.82457,7.244182,5345.560059,1.354701
2011,9,27,5.073851,18.430706,46.401119,9.029087,20.994089,41.519157,44.009083,42.846375,32.231045,35.921963,7.555681,5628.439941,1.351808
2011,9,28,5.018285,18.288164,46.046604,8.805814,20.188772,40.704552,43.708069,43.132122,32.644218,35.455868,7.646234,5578.419922,1.358234
2011,9,29,5.114368,18.811916,46.588417,9.029087,20.968113,39.033146,45.463924,42.241238,32.823109,35.122955,7.432531,5639.580078,1.353766
2011,9,30,5.111474,18.377668,45.565006,8.712932,19.535603,38.640621,44.435501,42.879982,32.639954,33.2686,7.244182,5502.02002,1.358585
2011,10,4,5.021758,17.771046,43.92622,8.016328,18.284937,37.100063,41.964771,41.425999,31.408981,29.989344,6.763167,5216.709961,1.319505
2011,10,5,5.27412,18.855011,45.892769,8.526278,19.669205,38.290298,45.018696,41.40078,32.588837,31.557392,6.700868,5473.029785,1.333013
2011,10,6,5.350523,19.491465,47.591755,8.520027,20.188772,39.109127,47.67128,41.060402,33.206459,32.562805,7.094951,5645.25,1.333992
2011,10,7,5.24981,19.716877,48.193752,8.580755,19.836208,40.122089,47.884499,40.896519,33.513134,33.884499,7.298513,5675.700195,1.342895
2011,10,10,5.421138,20.320183,49.364319,8.930846,20.429993,41.586685,49.985241,41.522648,34.071125,35.282753,7.475995,5847.290039,1.338598
2011,10,11,5.432136,20.24394,48.728867,8.75223,20.671221,41.974987,49.590172,42.375713,34.20742,35.788788,7.461506,5865.009766,1.36355
2011,10,12,5.545002,20.771009,49.551609,8.935312,21.736324,42.468807,50.718929,41.85463,34.539654,36.561165,7.689699,5994.470215,1.364573
2011,10,13,5.465706,20.101402,49.431206,8.757587,20.519062,42.257778,49.42086,42.174007,34.543919,36.501232,7.559305,5914.839844,1.379196
2011,10,14,5.52706,20.068253,50.059963,8.740619,20.266705,41.899006,48.91291,43.031273,35.26376,37.579895,7.81285,5967.200195,1.373551
2011,10,17,5.441397,19.49478,49.451263,8.65399,19.643229,41.362984,48.009907,42.190819,35.319126,36.28817,7.801983,5859.430176,1.387906
2011,10,18,5.417665,19.322407,49.651943,8.690607,19.606117,41.320774,47.633652,43.073292,35.672665,36.674355,7.707809,5877.410156,1.3744
2011,10,19,5.470915,20.094772,49.09676,8.828141,20.433702,41.79771,49.703041,42.989246,35.65136,36.62775,7.581036,5913.529785,1.374004
2011,10,20,5.323897,19.06053,48.100105,8.512881,19.316643,41.861027,47.407909,42.627842,35.412838,36.0285,7.526705,5766.47998,1.3765
2011,10,21,5.358047,20.154442,49.504787,8.732581,20.652664,43.439571,49.264084,43.762463,36.060268,38.079273,7.671587,5970.959961,1.377904
2011,10,24,5.295536,20.65167,50.528179,9.109463,21.135118,43.4058,50.367764,43.459904,36.277496,38.5387,7.541193,6055.27002,1.384773
2011,10,25,5.271225,20.290348,50.508121,9.046947,21.190786,43.236977,50.054211,43.880127,36.494736,38.485435,7.389066,6046.75,1.392234
2011,10,26,5.23534,20.383165,50.26733,8.966569,21.101717,41.936996,49.314243,44.031406,37.035671,38.492096,7.497727,6016.069824,1.390453
2011,10,27,5.45876,21.815193,52.039886,9.274684,24.34156,43.574631,53.076778,42.972439,37.223095,40.656063,7.617258,6337.839844,1.387694
2011,10,28,5.411877,21.26161,52.300755,9.28808,24.642174,44.157093,52.117344,44.997929,37.410507,41.155445,7.722297,6346.189941,1.417394
2011,10,31,5.321582,20.515762,50.983032,8.816531,22.523092,43.186321,50.925861,44.350777,37.163452,39.324387,7.736785,6141.339844,1.414007
2011,11,1,5.143888,18.997549,49.217163,8.255674,20.726889,41.827255,46.87487,42.35891,36.507511,37.673111,7.599148,5834.509766,1.386001
2011,11,2,5.265438,19.196442,49.698765,8.799562,21.272432,43.380486,47.81551,42.434547,37.21883,38.598625,7.526705,5965.629883,1.365598
2011,11,3,5.350523,20.33013,50.655281,9.27915,21.736324,43.490223,49.364414,42.795937,37.747005,40.356438,7.696943,6133.180176,1.369
2011,11,4,5.219133,19.166609,49.531544,8.988897,21.057182,42.933086,47.796696,42.980843,37.542545,38.525383,7.914268,5966.160156,1.382992
2011,11,7,5.176301,19.445057,48.722179,8.864758,20.931004,42.308422,47.276218,42.484978,37.329571,38.705162,7.783872,5928.680176,1.37893
2011,11,8,5.21566,19.063847,49.049931,8.792417,21.183363,43.025944,47.67128,42.493382,37.81089,38.898251,8.004821,5961.439941,1.376008
2011,11,9,5.085427,18.603079,48.401112,8.536102,20.259279,42.451927,45.307159,42.392517,37.227352,37.846233,7.961358,5829.540039,1.382648
2011,11,10,5.275278,19.070477,48.434555,8.493236,20.337217,42.156475,45.275803,42.36731,37.210308,38.358925,8.026553,5867.810059,1.352667
2011,11,11,5.456445,20.005272,49.59174,8.83082,21.52479,43.853203,47.81551,42.770721,37.776821,39.104668,8.167813,6057.029785,1.361007
2011,11,14,5.426926,19.484837,49.103447,8.75223,21.257586,44.444103,47.031651,42.526993,37.516991,38.72514,7.657099,5985.02002,1.378702
2011,11,15,5.374832,19.093681,48.922852,8.587901,20.749157,43.929176,46.015759,43.26659,37.60218,38.318974,7.473791,5933.140137,1.362416
2011,11,16,5.341262,19.272686,48.902782,8.371775,21.042337,43.287621,45.865265,43.300217,37.674587,37.093838,7.153381,5913.359863,1.350713
2011,11,17,5.350523,19.083736,48.822517,8.147612,20.255568,42.924644,45.457649,43.006054,37.589405,36.281517,7.540855,5850.169922,1.344104
2011,11,18,5.384094,19.222961,48.167007,8.006502,20.010633,42.460369,45.181732,42.400932,37.074009,35.655624,7.376924,5800.240234,1.345804
2011,11,21,5.203505,18.374352,46.822521,7.701068,19.030882,41.101303,43.620281,41.585686,36.50325,34.177467,7.099729,5606,1.352997
2011,11,22,5.180353,18.556669,46.25396,7.458148,18.381426,41.362984,42.867779,41.556267,36.056007,33.851204,6.937288,5537.390137,1.348436
2011,11,23,5.058223,18.371037,45.484737,7.525131,17.969488,40.776302,41.293785,41.539455,35.732292,32.825813,6.922386,5457.77002,1.352192
2011,11,25,5.109159,18.652802,45.886074,7.744829,18.407406,40.911366,41.256161,41.379772,35.591736,33.504971,6.81583,5492.870117,1.333102
2011,11,28,5.315216,19.600857,47.665329,8.079736,19.732296,41.974987,44.297543,41.627712,36.477695,35.249458,7.123575,5745.330078,1.331345
2011,11,29,5.364993,19.398649,48.32753,8.216379,20.003208,41.730179,45.695953,41.703346,36.494736,35.236141,7.451437,5799.910156,1.3317
2011,11,30,5.579732,20.369907,50.160305,8.586115,21.239031,44.114883,48.273285,42.728699,37.802376,37.273609,7.749495,6088.839844,1.33241
2011,12,1,5.527638,20.217422,49.765656,8.582541,21.253874,43.523991,47.81551,43.14053,37.964226,36.74094,7.518499,6035.879883,1.344393
2011,12,2,5.358626,19.96549,50.274017,8.599511,22.326403,43.946056,49.364414,43.031273,38.092018,37.027248,7.511048,6080.680176,1.346692
2011,12,5,5.318109,20.117975,50.635216,8.670066,22.44516,43.042831,50.568424,42.829559,37.146423,37.426754,7.443985,6106.089844,1.341904
2011,12,6,5.293799,18.662743,50.568325,8.470014,22.014662,42.899319,50.298771,41.71175,37.304024,37.333534,7.563209,6028.819824,1.33867
2011,12,7,5.277013,18.463852,50.307449,8.144039,21.914461,42.781136,49.972698,41.90506,37.184757,37.0672,7.496145,5994.72998,1.341202
2011,12,8,5.253861,18.206051,49.270672,7.855572,20.968113,42.181805,48.223122,42.333691,37.05698,35.695576,7.235345,5874.439941,1.340375
2011,12,9,5.37599,18.585207,49.999767,8.136,21.958996,42.308422,49.784569,42.29166,37.316799,35.822083,7.268131,5986.709961,1.334543
2011,12,12,5.219711,17.793636,48.648602,7.712679,20.760288,40.662346,46.555058,42.022724,36.937714,34.96981,7.123575,5785.430176,1.337167
2011,12,13,5.282802,17.587431,48.916157,7.71893,20.60442,40.898708,45.802547,42.468159,36.984562,35.256123,7.093767,5774.259766,1.317107
2011,12,14,5.253861,17.321358,48.213829,7.680527,20.22217,40.518837,44.855652,42.619446,36.737522,33.458363,6.929837,5675.140137,1.301914
2011,12,15,5.228972,17.447742,47.852619,7.860037,20.519062,40.425983,46.072208,42.854778,36.929192,33.784618,7.153381,5730.620117,1.298802
2011,12,16,5.209293,17.461048,47.765671,7.972566,20.300102,40.607479,45.63324,42.905205,35.987858,33.28524,7.30688,5701.779785,1.302966
2011,12,19,5.146782,17.304729,47.658642,7.937736,20.162792,40.480854,45.294621,43.022861,35.898411,33.338509,7.227893,5670.709961,1.303696
2011,12,20,5.113789,17.594082,48.775696,8.180655,21.265009,41.831478,47.301296,43.283401,36.20509,34.770054,7.376924,5847.029785,1.300779
2011,12,21,5.065748,17.45772,48.287399,8.060982,21.064606,41.725964,47.263672,43.291809,34.002968,34.976467,7.462614,5791.529785,1.308798
2011,12,22,5.099319,18.305828,48.38105,8.214593,21.740038,42.190243,47.539589,43.375851,34.51836,35.116295,7.410455,5852.180176,1.304002
2011,12,23,5.106264,18.349062,48.608471,8.197624,22.114864,42.451927,47.639923,43.695221,34.552441,34.95649,7.470066,5878.930176,1.305602
2011,12,28,5.036807,17.627342,48.394424,8.04044,21.24645,42.029854,45.871536,43.501923,34.322422,34.024315,7.473791,5771.27002,1.307207
2011,12,29,5.11321,17.93,49.103447,8.166366,21.773438,42.156475,45.909153,43.905338,34.6717,34.197437,7.522225,5848.779785,1.292725
2011,12,30,5.131154,18.059711,49.45797,8.202982,21.847662,42.426598,46.348125,44.123856,34.79948,34.463772,7.6489,5898.350098,1.295605
2012,1,3,5.332001,19.25371,51.35762,8.632556,22.771746,44.005142,48.95681,45.292091,35.604507,36.814178,7.674979,6166.569824,1.294096
2012,1,4,5.219711,18.894516,51.103436,8.434291,21.988684,43.861641,47.733986,45.737534,35.634331,37.200367,7.449947,6111.549805,1.305602
2012,1,5,5.15257,18.641747,50.76231,8.181548,20.756577,43.962944,46.943863,46.267025,35.906929,37.386799,7.408219,6095.990234,1.293142
2012,1,6,5.125365,18.874559,50.916149,8.15029,20.040323,43.67593,46.3293,46.157761,35.945267,36.987297,7.292721,6057.919922,1.279607
2012,1,9,5.093531,18.418907,50.668659,7.925231,19.569004,44.655132,45.520363,45.813171,36.345654,37.846233,7.227893,6017.22998,1.268038
2012,1,10,5.187877,18.990965,50.668659,7.98239,20.396595,45.178501,47.67128,46.174561,35.834518,39.098007,7.361276,6162.97998,1.277596
2012,1,11,5.175723,18.678329,50.501446,8.202982,20.738024,45.119411,48.317184,45.687103,35.638592,39.237827,7.331469,6152.339844,1.275185
2012,1,12,5.177458,18.555271,50.615147,8.172617,21.161095,45.330448,49.182568,45.149212,35.310616,39.550774,7.559483,6179.209961,1.272394
2012,1,13,5.116683,18.352388,50.494751,8.073484,21.487677,44.460979,48.944267,44.804638,36.579918,38.918224,7.302408,6143.080078,1.282051
2012,1,17,5.227815,19.223778,51.765644,8.547712,22.170534,46.12394,50.17963,45.300499,37.363651,41.30859,7.235345,6332.930176,1.266705
2012,1,18,5.171091,18.801388,52.100086,8.654882,22.229914,47.120037,50.173359,45.653484,37.853489,41.435101,7.153381,6354.569824,1.2746
2012,1,19,5.173985,18.398952,52.40778,9.078204,24.104046,46.402519,52.261559,45.065166,37.51273,41.921158,7.401513,6416.259766,1.286604
2012,1,20,5.103949,17.916697,52.207115,9.069273,24.126316,46.731728,52.644089,45.124001,37.48291,42.340637,7.593015,6404.390137,1.296496
2012,1,23,5.081954,17.487654,52.441231,9.23896,24.872265,46.461609,53.622353,45.023148,37.649033,42.53373,7.514774,6436.620117,1.288477
2012,1,24,5.040281,17.8402,51.765644,9.225564,24.419504,46.495365,53.221016,45.434967,37.815144,42.280712,7.369471,6419.220215,1.302694
2012,1,25,5.031598,18.006495,51.226269,9.24789,24.523417,46.613552,53.239834,45.401352,37.908859,42.340637,7.324018,6421.850098,1.304104
2012,1,26,5.124208,18.944401,51.268074,9.591729,24.779478,47.694054,53.597267,45.838387,38.722408,43.545807,7.401513,6539.850098,1.310736
2012,1,27,5.073273,19.163914,50.724594,9.694432,24.872265,47.204453,53.659981,45.157612,38.973717,43.01313,7.418651,6511.97998,1.309278
2012,1,30,5.048384,19.390079,50.348339,9.417577,23.940763,46.849903,52.274113,45.636681,39.075935,42.979839,7.303154,6444.450195,1.320795
2012,1,31,4.976611,19.449942,50.264721,9.435438,24.037245,46.495365,52.713066,45.846786,39.348545,43.539139,7.559483,6458.910156,1.313957
2012,2,1,5.024652,20.407806,50.954525,9.832862,25.26565,48.310272,54.236897,45.52742,39.872456,45.270325,7.667529,6616.640137,1.307702
2012,2,2,5.05475,20.441065,51.700066,9.86412,25.158028,48.369362,54.763649,46.090523,40.302658,45.276978,7.70851,6655.629883,1.317003
2012,2,3,5.109737,21.009796,52.835785,10.105252,25.26565,49.095318,55.509884,46.208187,41.031017,46.595345,7.697334,6766.669922,1.313715
2012,2,6,5.135784,21.555244,52.807926,9.984687,24.976179,49.382336,55.302944,46.19138,40.962872,47.114697,7.663804,6764.830078,1.312715
2012,2,7,5.142151,21.528643,52.856697,9.966825,25.198851,48.580402,55.760719,46.157761,40.886196,46.182522,7.667529,6754.200195,1.312164
2012,2,8,5.151992,21.631742,52.95425,10.011477,25.58481,47.871323,55.892406,45.594654,40.75415,45.942825,7.645173,6748.759766,1.324854
2012,2,9,5.162988,21.349039,52.619793,9.86412,25.877993,47.77002,55.384464,45.552631,40.792488,47.634056,7.715962,6788.799805,1.324854
2012,2,10,5.157201,21.043055,51.818516,9.569403,24.842579,47.702488,54.544178,46.056904,40.779713,46.522102,7.697334,6692.959961,1.327845
2012,2,13,5.151992,21.392277,51.90213,9.564937,24.972467,48.30183,55.233967,46.283836,40.762672,46.981529,7.689882,6738.470215,1.323679
2012,2,14,5.175723,21.85125,51.560711,9.399715,24.490015,48.766109,54.863983,46.485535,41.252502,46.621971,7.712236,6728.189941,1.315789
2012,2,15,5.16241,21.515335,51.525867,9.511351,24.593924,50.02388,55.208889,47.931122,41.461212,46.761806,7.622821,6757.939941,1.31337
2012,2,16,5.120735,21.921097,51.63039,9.448835,24.631039,49.91415,55.190075,46.401493,41.674183,46.874996,7.607918,6751.959961,1.305807
2012,2,17,5.180932,22.17054,51.839417,9.667639,25.106068,50.521927,56.22477,45.636681,41.733818,47.927025,7.660076,6848.029785,1.31268
2012,2,21,5.222027,22.326857,52.236572,9.609591,25.124626,49.812847,56.814236,44.7458,42.291805,47.873749,7.619094,6908.180176,1.320481
2012,2,22,5.189613,21.834623,52.145992,9.363992,24.519703,49.382336,56.325104,44.838242,42.10865,47.241199,7.348606,6843.870117,1.324328
